0.1945	-0.015
0.19475	-0.017
0.195	-0.020
0.19525	-0.024
0.1955	-0.029
0.19575	-0.035
0.196	-0.041
0.19625	-0.047
0.1965	-0.052
0.19675	-0.056
0.197	-0.059
0.19725	-0.061
0.1975	-0.062
0.19775	-0.063
0.198	-0.064
0.19825	-0.064
0.1985	-0.065
0.19875	-0.066
0.199	-0.066
0.19925	-0.066
0.1995	-0.065
0.19975	-0.063
0.2	-0.059
0.20025	-0.054
0.2005	-0.047
0.20075	-0.039
0.201	-0.030
0.20125	-0.021
0.2015	-0.011
0.20175	-0.003
0.202	0.005
0.20225	0.012
0.2025	0.018
0.20275	0.024
0.203	0.028
0.20325	0.032
0.2035	0.036
0.20375	0.040
0.204	0.043
0.20425	0.047
0.2045	0.049
0.20475	0.052
0.205	0.054
0.20525	0.055
0.2055	0.057
0.20575	0.058
0.206	0.059
0.20625	0.060
0.2065	0.061
0.20675	0.062
0.207	0.063
0.20725	0.063
0.2075	0.063
0.20775	0.062
0.208	0.059
0.20825	0.055
0.2085	0.050
0.20875	0.043
0.209	0.036
0.20925	0.028
0.2095	0.020
0.20975	0.013
0.21	0.006
0.21025	0.000
0.2105	-0.005
0.21075	-0.009
0.211	-0.012
0.21125	-0.016
0.2115	-0.020
0.21175	-0.024
0.212	-0.029
0.21225	-0.034
0.2125	-0.040
0.21275	-0.047
0.213	-0.053
0.21325	-0.059
0.2135	-0.063
0.21375	-0.067
0.214	-0.070
0.21425	-0.072
0.2145	-0.072
0.21475	-0.072
0.215	-0.071
0.21525	-0.069
0.2155	-0.066
0.21575	-0.064
0.216	-0.060
0.21625	-0.057
0.2165	-0.052
0.21675	-0.047
0.217	-0.042
0.21725	-0.036
0.2175	-0.029
0.21775	-0.021
0.218	-0.014
0.21825	-0.007
0.2185	-0.000
0.21875	0.006
0.219	0.012
0.21925	0.017
0.2195	0.021
0.21975	0.025
0.22	0.028
0.22025	0.031
0.2205	0.035
0.22075	0.038
0.221	0.043
0.22125	0.047
0.2215	0.052
0.22175	0.057
0.222	0.062
0.22225	0.067
0.2225	0.071
0.22275	0.073
0.223	0.075
0.22325	0.075
0.2235	0.074
0.22375	0.071
0.224	0.068
0.22425	0.063
0.2245	0.057
0.22475	0.051
0.225	0.045
0.22525	0.039
0.2255	0.033
0.22575	0.027
0.226	0.021
0.22625	0.015
0.2265	0.009
0.22675	0.004
0.227	-0.002
0.22725	-0.007
0.2275	-0.013
0.22775	-0.018
0.228	-0.022
0.22825	-0.027
0.2285	-0.030
0.22875	-0.033
0.229	-0.036
0.22925	-0.038
0.2295	-0.041
0.22975	-0.044
0.23	-0.047
0.23025	-0.050
0.2305	-0.055
0.23075	-0.060
0.231	-0.065
0.23125	-0.070
0.2315	-0.074
0.23175	-0.076
0.232	-0.077
0.23225	-0.076
0.2325	-0.073
0.23275	-0.067
0.233	-0.060
0.23325	-0.051
0.2335	-0.042
0.23375	-0.033
0.234	-0.024
0.23425	-0.018
0.2345	-0.012
0.23475	-0.009
0.235	-0.007
0.23525	-0.005
0.2355	-0.004
0.23575	-0.002
0.236	0.001
0.23625	0.005
0.2365	0.011
0.23675	0.019
0.237	0.027
0.23725	0.035
0.2375	0.044
0.23775	0.051
0.238	0.056
0.23825	0.059
0.2385	0.060
0.23875	0.060
0.239	0.057
0.23925	0.054
0.2395	0.051
0.23975	0.048
0.24	0.045
0.24025	0.044
0.2405	0.044
0.24075	0.044
0.241	0.046
0.24125	0.047
0.2415	0.048
0.24175	0.048
0.242	0.046
0.24225	0.044
0.2425	0.041
0.24275	0.036
0.243	0.031
0.24325	0.025
0.2435	0.020
0.24375	0.014
0.244	0.009
0.24425	0.004
0.2445	-0.001
0.24475	-0.005
0.245	-0.010
0.24525	-0.014
0.2455	-0.019
0.24575	-0.024
0.246	-0.029
0.24625	-0.033
0.2465	-0.037
0.24675	-0.039
0.247	-0.041
0.24725	-0.042
0.2475	-0.042
0.24775	-0.042
0.248	-0.041
0.24825	-0.040
0.2485	-0.040
0.24875	-0.039
0.249	-0.040
0.24925	-0.041
0.2495	-0.042
0.24975	-0.044
0.25	-0.045
0.25025	-0.045
0.2505	-0.045
0.25075	-0.043
0.251	-0.040
0.25125	-0.036
0.2515	-0.031
0.25175	-0.026
0.252	-0.020
0.25225	-0.014
0.2525	-0.009
0.25275	-0.004
0.253	-0.001
0.25325	0.002
0.2535	0.004
0.25375	0.005
0.254	0.006
0.25425	0.006
0.2545	0.007
0.25475	0.008
0.255	0.009
0.25525	0.010
0.2555	0.012
0.25575	0.014
0.256	0.016
0.25625	0.018
0.2565	0.021
0.25675	0.022
0.257	0.024
0.25725	0.026
0.2575	0.028
0.25775	0.029
0.258	0.031
0.25825	0.033
0.2585	0.036
0.25875	0.038
0.259	0.041
0.25925	0.044
0.2595	0.047
0.25975	0.050
0.26	0.052
0.26025	0.054
0.2605	0.056
0.26075	0.056
0.261	0.055
0.26125	0.054
0.2615	0.051
0.26175	0.046
0.262	0.041
0.26225	0.035
0.2625	0.028
0.26275	0.020
0.263	0.012
0.26325	0.004
0.2635	-0.003
0.26375	-0.011
0.264	-0.019
0.26425	-0.027
0.2645	-0.036
0.26475	-0.045
0.265	-0.055
0.26525	-0.065
0.2655	-0.076
0.26575	-0.087
0.266	-0.096
0.26625	-0.104
0.2665	-0.110
0.26675	-0.113
0.267	-0.111
0.26725	-0.107
0.2675	-0.098
0.26775	-0.086
0.268	-0.072
0.26825	-0.056
0.2685	-0.040
0.26875	-0.025
0.269	-0.012
0.26925	-0.000
0.2695	0.008
0.26975	0.015
0.27	0.020
0.27025	0.024
0.2705	0.027
0.27075	0.030
0.271	0.034
0.27125	0.040
0.2715	0.045
0.27175	0.052
0.272	0.058
0.27225	0.064
0.2725	0.068
0.27275	0.072
0.273	0.074
0.27325	0.075
0.2735	0.075
0.27375	0.075
0.274	0.075
0.27425	0.075
0.2745	0.076
0.27475	0.077
0.275	0.078
0.27525	0.078
0.2755	0.077
0.27575	0.074
0.276	0.067
0.27625	0.059
0.2765	0.048
0.27675	0.035
0.277	0.021
0.27725	0.006
0.2775	-0.007
0.27775	-0.019
0.278	-0.029
0.27825	-0.037
0.2785	-0.043
0.27875	-0.047
0.279	-0.051
0.27925	-0.054
0.2795	-0.058
0.27975	-0.064
0.28	-0.070
0.28025	-0.077
0.2805	-0.084
0.28075	-0.092
0.281	-0.099
0.28125	-0.104
0.2815	-0.108
0.28175	-0.109
0.282	-0.109
0.28225	-0.107
0.2825	-0.103
0.28275	-0.099
0.283	-0.094
0.28325	-0.089
0.2835	-0.084
0.28375	-0.078
0.284	-0.072
0.28425	-0.065
0.2845	-0.058
0.28475	-0.049
0.285	-0.040
0.28525	-0.030
0.2855	-0.019
0.28575	-0.008
0.286	0.003
0.28625	0.013
0.2865	0.022
0.28675	0.031
0.287	0.040
0.28725	0.049
0.2875	0.058
0.28775	0.068
0.288	0.078
0.28825	0.089
0.2885	0.101
0.28875	0.112
0.289	0.123
0.28925	0.132
0.2895	0.139
0.28975	0.143
0.29	0.146
0.29025	0.146
0.2905	0.144
0.29075	0.141
0.291	0.138
0.29125	0.135
0.2915	0.133
0.29175	0.132
0.292	0.131
0.29225	0.130
0.2925	0.128
0.29275	0.125
0.293	0.119
0.29325	0.111
0.2935	0.101
0.29375	0.088
0.294	0.075
0.29425	0.061
0.2945	0.047
0.29475	0.034
0.295	0.023
0.29525	0.013
0.2955	0.004
0.29575	-0.005
0.296	-0.015
0.29625	-0.027
0.2965	-0.042
0.29675	-0.060
0.297	-0.081
0.29725	-0.103
0.2975	-0.127
0.29775	-0.151
0.298	-0.174
0.29825	-0.196
0.2985	-0.217
0.29875	-0.237
0.299	-0.257
0.29925	-0.278
0.2995	-0.301
0.29975	-0.326
0.3	-0.353
0.30025	-0.381
0.3005	-0.407
0.30075	-0.429
0.301	-0.446
0.30125	-0.455
0.3015	-0.454
0.30175	-0.445
0.302	-0.426
0.30225	-0.399
0.3025	-0.368
0.30275	-0.332
0.303	-0.294
0.30325	-0.255
0.3035	-0.211
0.30375	-0.160
0.304	-0.097
0.30425	-0.017
0.3045	0.085
0.30475	0.212
0.305	0.365
0.30525	0.541
0.3055	0.735
0.30575	0.934
0.306	1.124
0.30625	1.293
0.3065	1.423
0.30675	1.498
0.307	1.514
0.30725	1.459
0.3075	1.335
0.30775	1.151
0.308	0.915
0.30825	0.643
0.3085	0.355
0.30875	0.067
0.309	-0.201
0.30925	-0.437
0.3095	-0.631
0.30975	-0.775
0.31	-0.872
0.31025	-0.923
0.3105	-0.934
0.31075	-0.914
0.311	-0.871
0.31125	-0.812
0.3115	-0.745
0.31175	-0.673
0.312	-0.599
0.31225	-0.527
0.3125	-0.456
0.31275	-0.387
0.313	-0.320
0.31325	-0.257
0.3135	-0.199
0.31375	-0.147
0.314	-0.102
0.31425	-0.067
0.3145	-0.040
0.31475	-0.021
0.315	-0.011
0.31525	-0.005
0.3155	-0.001
0.31575	0.001
0.316	0.006
0.31625	0.014
0.3165	0.026
0.31675	0.041
0.317	0.058
0.31725	0.077
0.3175	0.094
0.31775	0.110
0.318	0.122
0.31825	0.130
0.3185	0.135
0.31875	0.137
0.319	0.137
0.31925	0.137
0.3195	0.136
0.31975	0.137
0.32	0.138
0.32025	0.140
0.3205	0.143
0.32075	0.146
0.321	0.148
0.32125	0.148
0.3215	0.147
0.32175	0.144
0.322	0.140
0.32225	0.135
0.3225	0.130
0.32275	0.124
0.323	0.118
0.32325	0.113
0.3235	0.107
0.32375	0.101
0.324	0.095
0.32425	0.087
0.3245	0.078
0.32475	0.068
0.325	0.057
0.32525	0.044
0.3255	0.032
0.32575	0.019
0.326	0.007
0.32625	-0.004
0.3265	-0.015
0.32675	-0.025
0.327	-0.033
0.32725	-0.042
0.3275	-0.050
0.32775	-0.057
0.328	-0.065
0.32825	-0.072
0.3285	-0.079
0.32875	-0.085
0.329	-0.091
0.32925	-0.095
0.3295	-0.099
0.32975	-0.102
0.33	-0.104
0.33025	-0.106
0.3305	-0.107
0.33075	-0.108
0.331	-0.109
0.33125	-0.109
0.3315	-0.108
0.33175	-0.107
0.332	-0.105
0.33225	-0.102
0.3325	-0.097
0.33275	-0.091
0.333	-0.084
0.33325	-0.076
0.3335	-0.067
0.33375	-0.058
0.334	-0.048
0.33425	-0.037
0.3345	-0.027
0.33475	-0.018
0.335	-0.008
0.33525	0.001
0.3355	0.009
0.33575	0.017
0.336	0.024
0.33625	0.031
0.3365	0.037
0.33675	0.043
0.337	0.048
0.33725	0.053
0.3375	0.058
0.33775	0.063
0.338	0.068
0.33825	0.073
0.3385	0.078
0.33875	0.082
0.339	0.086
0.33925	0.090
0.3395	0.092
0.33975	0.093
0.34	0.093
0.34025	0.092
0.3405	0.089
0.34075	0.085
0.341	0.080
0.34125	0.074
0.3415	0.068
0.34175	0.062
0.342	0.055
0.34225	0.049
0.3425	0.042
0.34275	0.035
0.343	0.028
0.34325	0.021
0.3435	0.014
0.34375	0.007
0.344	-0.001
0.34425	-0.008
0.3445	-0.015
0.34475	-0.022
0.345	-0.028
0.34525	-0.034
0.3455	-0.039
0.34575	-0.043
0.346	-0.048
0.34625	-0.052
0.3465	-0.056
0.34675	-0.060
0.347	-0.064
0.34725	-0.068
0.3475	-0.071
0.34775	-0.075
0.348	-0.077
0.34825	-0.079
0.3485	-0.080
0.34875	-0.079
0.349	-0.077
0.34925	-0.074
0.3495	-0.070
0.34975	-0.065
0.35	-0.059
0.35025	-0.053
0.3505	-0.046
0.35075	-0.039
0.351	-0.032
0.35125	-0.026
0.3515	-0.019
0.35175	-0.013
0.352	-0.006
0.35225	-0.000
0.3525	0.005
0.35275	0.011
0.353	0.016
0.35325	0.022
0.3535	0.027
0.35375	0.031
0.354	0.036
0.35425	0.041
0.3545	0.045
0.35475	0.049
0.355	0.054
0.35525	0.058
0.3555	0.062
0.35575	0.065
0.356	0.068
0.35625	0.070
0.3565	0.072
0.35675	0.072
0.357	0.072
0.35725	0.071
0.3575	0.069
0.35775	0.066
0.358	0.062
0.35825	0.057
0.3585	0.051
0.35875	0.045
0.359	0.038
0.35925	0.031
0.3595	0.023
0.35975	0.016
0.36	0.008
0.36025	0.001
0.3605	-0.005
0.36075	-0.011
0.361	-0.016
0.36125	-0.021
0.3615	-0.025
0.36175	-0.029
0.362	-0.032
0.36225	-0.035
0.3625	-0.039
0.36275	-0.042
0.363	-0.046
0.36325	-0.051
0.3635	-0.055
0.36375	-0.059
0.364	-0.063
0.36425	-0.067
0.3645	-0.069
0.36475	-0.070
0.365	-0.070
0.36525	-0.069
0.3655	-0.066
0.36575	-0.063
0.366	-0.058
0.36625	-0.053
0.3665	-0.048
0.36675	-0.043
0.367	-0.037
0.36725	-0.032
0.3675	-0.027
0.36775	-0.021
0.368	-0.016
0.36825	-0.011
0.3685	-0.006
0.36875	-0.000
0.369	0.005
0.36925	0.011
0.3695	0.016
0.36975	0.021
0.37	0.026
0.37025	0.030
0.3705	0.034
0.37075	0.038
0.371	0.041
0.37125	0.044
0.3715	0.048
0.37175	0.051
0.372	0.055
0.37225	0.058
0.3725	0.061
0.37275	0.064
0.373	0.067
0.37325	0.069
0.3735	0.069
0.37375	0.069
0.374	0.068
0.37425	0.065
0.3745	0.061
0.37475	0.057
0.375	0.051
0.37525	0.045
0.3755	0.039
0.37575	0.032
0.376	0.025
0.37625	0.018
0.3765	0.011
0.37675	0.005
0.377	-0.002
0.37725	-0.008
